,Unnamed: 0,created_date,tweets,sentiment
1306,1306,2019-03-21,'s Citigroup Says Sell Micron Stock via ⁦ @ KevinCurranRM⁩,Neutral
1307,1307,2019-03-21,big outside day lower close Sage Therapeutics looks bearish @ BruceKamich,Neutral
1308,1308,2019-03-21,amen,Neutral
1309,1309,2019-03-21,RT @ MadMoneyOnCNBC : @ CVSHealth keep portfolio feeling best ? @ JimCramer sitting down exclusive interview CEO…,Positive
1310,1310,2019-03-21,interviewed them.. Check tape ...,Neutral
1311,1311,2019-03-21,RT @ dallasprogress : @ jimcramer safe ? @ CramerClub,Positive
1312,1312,2019-03-21,"Trump ? Stay focused , Ross .. Come",Neutral
1313,1313,2019-03-21,?,Neutral
1314,1314,2019-03-21,Actually believe lawyers Tesla agree . need focused ...,Neutral
1315,1315,2019-03-21,PetIQ good story charts need catch up : @ BruceKamich,Positive
1316,1316,2019-03-21,know ! love Elon . 's like law order episode ! Ripped headlines Fed Kangaroo Court.. have…,Positive
1317,1317,2019-03-21,@ GerberKawasaki Ross know over Elon . know ruling judge come down ?,Negative
1318,1318,2019-03-21,"RT @ TheStreet : $ BIIB , $ AAPL $ MU top @ JimCramer @ marKatRoss ' minds . Catch live 10 ET",Positive
1319,1319,2019-03-21,BRING !,Neutral
1320,1320,2019-03-21,RT @ RevShark : interesting see bears press weak open . Typically n't worked well hitting 'Extre…,Negative
1321,1321,2019-03-21,RT @ JoeSquawk : @ rmccarthy201 @ jimcramer Put finger air . Everything politics . hate POTUS 's bristle…,Negative
1322,1322,2019-03-21,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer @ ChipotleTweets : think $ CMG going much higher . 's story recovery . Cut i…,Positive
1323,1323,2019-03-21,RT @ JoeSquawk : @ MBreeze07 @ rmccarthy201 @ jimcramer ’ poster child Arthur ’ book completely unworkable .,Positive
1324,1324,2019-03-21,CBD- CVS !,Neutral
1325,1325,2019-03-21,"love Tesla , car . Sparky stay focused ...",Positive
1326,1326,2019-03-21,RT @ realmoney : Micron Technology $ MU stock springing upwards Thursday company revealed sees second half recovery me…,Negative
1327,1327,2019-03-21,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer $ BIIB Alzheimer 's Drug Setback : kind thing causes scrutiny for…,Positive
1328,1328,2019-03-21,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer $ LEVI IPO : say homework . 's reason went private . Let 's get too…,Neutral
1329,1329,2019-03-21,"Sanjay bringing game ! ! ! Micron bottoming -- Oh , hi Elon !",Negative
1330,1330,2019-03-21,# StockoftheDay $ MU likely continue trading sideways weeks ahead,Neutral
1331,1331,2019-03-21,go ! ! ! !,Neutral
1332,1332,2019-03-21,"Fed failures , tariffs tool , Levis goes public , trading Zuora : @ Sarge986",Neutral
1333,1333,2019-03-21,"Yes , 's guy would love treat mescal bar ! ! ! car ... Even Tesla ... Dont you…",Positive
1334,1334,2019-03-21,. 's good guy . Ross right ! Love Ross ! ! Ross Boss ! Judge Nathan serious jurist El…,Positive
1335,1335,2019-03-21,Teslacultists - care Judge Nathan 's court 's made look like kangaroo circus…,Neutral
1336,1336,2019-03-21,Teslacrats : think right Elon made fool Judge Nathan ? cool ? Forget…,Positive
1337,1337,2019-03-21,would like teslatics -- including Ross-to explain Judge Musk ? Give congressional medal tweeting ?,Neutral
1338,1338,2019-03-21,"Tesla-ites , including Elon ! ! _-are missing boat , n't want . trying prep peopl…",Negative
1339,1339,2019-03-21,watch $ AAPL -- upgrades target bumps.. 's morning .,Neutral
1340,1340,2019-03-21,hard pass,Negative
1341,1341,2019-03-21,Micron 's true battleground ... learn ... . @ SquawkStreet,Positive
1342,1342,2019-03-21,want run ?,Neutral
1343,1343,2019-03-21,"believe discussion revert tariffs early , plus oil getting $ 60 make a…",Positive
1344,1344,2019-03-21,'s publicly traded ? talk Trump impacts financial life t…,Neutral
1345,1345,2019-03-21,Two nice guys early morning Twitter repartee .. @ anthonynoto @ jack,Positive
1346,1346,2019-03-21,Xilinx Nvidia settling night . Welcome back Nvidia !,Positive
1347,1347,2019-03-21,read brief ? check citations ? decide Oliver Wendell Homes J…,Neutral
1348,1348,2019-03-21,"RT @ coreydu : @ jimcramer @ BruceKamich Thanks love , Jim . Focused !",Positive
1349,1349,2019-03-21,"thanks ! ! ! much appreciate offer . Remember , cars , stocks p-es . wh…",Positive
1350,1350,2019-03-21,Actually would get Q-tips would hear actual show said like . w…,Neutral
1351,1351,2019-03-20,RT @ ZevFima : Two sales (,Neutral
1352,1352,2019-03-20,much one ...,Positive
1353,1353,2019-03-20,RT @ TheStreet : . @ JimCramer made Market Madness picks . Think beat ? Fill out bracket :,Neutral
1354,1354,2019-03-20,"RT @ dannypinnyc : Hey @ UCFKnights fans , best get @ jimcramer pick UCF Cinderella team 'm sure 's buying th…",Positive
1355,1355,2019-03-20,RT @ TheStreet : @ AdamSchefter @ wojespn Looks like @ jimcramer side Watch full video :,Positive
1356,1356,2019-03-20,Booking hard today teaching.. sorry AWOL !,Negative
1357,1357,2019-03-20,Microsoft Could Quickly Steal # StockoftheDay Google 's Cloud Gaming Thunder - @ EricJhonsa @ RealMoney Tech…,Positive
1358,1358,2019-03-20,"# StockoftheDay Alphabet Almost Major Top Formation : Book Profits , says @ BruceKamich",Positive
1359,1359,2019-03-20,Nvidia $ NVDA Developers Discuss Holy Grail Real-Time Ray-Tracing @ EricJhonsa,Neutral
1360,1360,2019-03-20,"RT @ TheStreet : Retirees , filed taxes yet ? Join us April 6 comprehensive guide keeping golden years golde…",Positive
1361,1361,2019-03-20,Anton Wahlman,Neutral
1362,1362,2019-03-20,RT @ TheStreet : Facebook $ FB fit gaming gold rush ?,Positive
1363,1363,2019-03-20,# StockoftheDay Google says Stadia revolutionize gaming . gamers n't convinced via @ AnnieGaus,Neutral
1364,1364,2019-03-20,Investors await clarity # StockoftheDay Alphabet 's attempt upend gaming industry via @ KevinCurranRM,Neutral
1365,1365,2019-03-20,RT @ TheStreet : Think beat @ JimCramer ? Take Stock Market Madness Bracket Challenge . Start bracket :,Neutral
1366,1366,2019-03-20,buy Nike,Neutral
1367,1367,2019-03-20,RT @ TheStreet : Catch @ JimCramer @ marKatRoss LIVE 10 ET,Positive
1368,1368,2019-03-20,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer 's Mad Dash : $ GIS think stock go higher . People want winner group and…,Negative
1369,1369,2019-03-20,Explainer said trade talks ... paywall alert :,Neutral
1370,1370,2019-03-20,RT @ ZLBusinessTech : “ got ta take machines away. ” @ jimcramer yeah yeah # theRussiansAreComing,Neutral
1371,1371,2019-03-20,"RT @ LJ20175 : @ retheauditors remember @ jimcramer show one evening , interview told buddy mine work…",Neutral
1372,1372,2019-03-20,"RT @ TheStreet : one many reasons , $ GOOGL @ RealMoney 's # StockoftheDay :",Positive
1373,1373,2019-03-20,". @ Sarge986 FOMC policy decision , repairing economy , trading Micron $ MU",Neutral
1374,1374,2019-03-20,wall wall coverage Nvidia $ NVDA members,Neutral
1375,1375,2019-03-20,AMD/NVDA comebacks put pressure Micron deliver tonight ...,Neutral
1376,1376,2019-03-20,action $ AMD yesterday showed gaming pause.. wall -too-wall coverage # Stadia from…,Positive
1377,1377,2019-03-20,fave drinking mezcal bar ...,Neutral
1378,1378,2019-03-20,bit suboptimal ...,Neutral
1379,1379,2019-03-20,would love meet @ BarSanMiguelBK n't forget,Positive
1380,1380,2019-03-20,"Jeez , place blast.. like time . late Friday Saturday truly fabulous ... …",Positive
1381,1381,2019-03-20,", Fedex levered play world trade would well governments could work things out satisfacto…",Neutral
1382,1382,2019-03-19,RT @ TheStreet : 's next @ ElonMusk ( man Twitter handle ) ? @ JimCramer breaks down 3 scenarios @ RealMoney :,Negative
1383,1383,2019-03-19,"RT @ ZevFima : @ yougenzhu @ jimcramer @ TheStreet @ realmoney Indeed $ AMD tapped $ GOOGL # stadia , said $ NVDA still found e…",Neutral
1384,1384,2019-03-19,reminder @ DougKass always acknowledge contrarian viewpoints,Neutral
1385,1385,2019-03-19,"RT @ ZevFima : 're talking everything need know ways $ GOOGL , $ NVDA , $ AMZN & amp ; $ MSFT gaining increased exposure re…",Neutral
1386,1386,2019-03-19,RT @ MadMoneyOnCNBC : **EXCLUSIVE** @ JimCramer ’ unpacking @ FedEx earnings CEO tonight - ’ miss !,Neutral
1387,1387,2019-03-19,RT @ TheStreet : Think beat @ JimCramer ? Take Stock Market Madness Bracket Challenge . Start bracket :,Neutral
1388,1388,2019-03-19,Fedex negative ...,Negative
1389,1389,2019-03-19,RT @ TheStreet : situation @ ElonMusk SEC much deeper implications ? @ JimCramer dives $ TSLA :,Positive
1390,1390,2019-03-19,Another hemp play consider @ BruceKamich : Charlotte 's Web Holdings,Neutral
1391,1391,2019-03-19,RT @ CNBCClosingBell : FedEx CEO Fred Smith join @ jimcramer tonight @ MadMoneyOnCNBC . Tune 6pmET ! $ FDX,Neutral
1392,1392,2019-03-19,"Oh doctor , Fedex..just anyone wants see ... except bears",Positive
1393,1393,2019-03-19,RT @ TheStreet : Think beat @ JimCramer ? Take Stock Market Madness Bracket Challenge . Start bracket :,Neutral
1394,1394,2019-03-19,Fedex could play worldwide grasp slowdown..,Neutral
1395,1395,2019-03-19,Boeing 's troubles creating rare opportunity automation play PTC via @ jonmarkman,Positive
1396,1396,2019-03-19,"RT @ TheStreet : News flash : 're anything like lovely people , 're ready retirement think . 's how…",Positive
1397,1397,2019-03-19,always happy say hello well wishers . gentleman always watched show late grandfather . Made m…,Positive
1398,1398,2019-03-19,RT @ TheStreet : Take @ JimCramer Stock Market Madness Bracket Challenge . Enter email start bracket today :,Neutral
1399,1399,2019-03-19,RT @ TheStreet : @ JimCramer unhappy Tilray 's earnings call ? Read latest @ RealMoney 's # StockoftheDay $ TLRY :,Negative
1400,1400,2019-03-19,"RT @ jeffmarks_ : New article out $ DIS , discussing Fox acquisition DTC initiative . coverage , follow along",Positive
1401,1401,2019-03-19,"RT @ TheStreet : honor # StockoftheDay $ TLRY , 's time pop quiz ( pot quiz ? ) @ JimCramer :",Neutral
1402,1402,2019-03-19,big,Neutral
1403,1403,2019-03-19,eSports hype may creating bubble : @ AnnieGaus,Neutral
1404,1404,2019-03-19,RT @ TheStreet : 's next move $ AAPL stock ? Action Alerts Plus research analyst @ ZevFima breaks down @ JimCramer 's team w…,Negative
1405,1405,2019-03-19,Total System Services could work higher weeks ahead : @ BruceKamich,Positive
1406,1406,2019-03-19,"# Stockoftheday Tilray rebased looks poised rally - Consider buying strength , suggests @ BruceKamich",Neutral
1407,1407,2019-03-19,RT @ TheStreet : . @ JimCramer @ marKatRoss back latest floor @ NYSE,Positive
1408,1408,2019-03-19,Half speculators stocks think THC Tenet Health .,Negative
1409,1409,2019-03-19,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer 's Mad Dash : $ NKE could easily go $ 100 everybody right .,Positive
1410,1410,2019-03-19,much hot ... $ AAPL,Positive
1411,1411,2019-03-19,RT @ ShannanSiemens : @ SquawkStreet @ carlquintanilla : Monday going huge . @ jimcramer : Next week going exciting . M…,Positive
1412,1412,2019-03-19,"RT @ Marshmall0wpeep : guilty anyone , think little hard @ jimcramer . viewers get upset tells…",Negative
1413,1413,2019-03-19,enjoy taking ill-advised positions trying explain exactly may happening co…,Positive
1414,1414,2019-03-19,thank you.. increasingly learning value vacation -- better late never !,Positive
1415,1415,2019-03-19,"Judge Nathan v. Elon Musk , lot powerful SEC v. Musk.. judge trumps agency day.…",Positive
1416,1416,2019-03-19,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer @ JeffBezos ( WSJ cover story today ) : Normally would expect $ AMZN would hu…,Positive
1417,1417,2019-03-19,# StockoftheDay Tilray stock lights up partnerships obscure profitability problem via @ KevinCurranRM,Neutral
1418,1418,2019-03-19,"Free markets , scourge socialism , $ TME earnings : @ Sarge986",Positive
1419,1419,2019-03-19,"Musk wily n't know wily , ..",Neutral
1420,1420,2019-03-19,"RT @ renegadestyle : complete agreement @ jimcramer regarding $ TLRY , much earnings heralded , future revenue str…",Positive
1421,1421,2019-03-19,"longer-term , harsher judgment could happen Tesla coming up",Neutral
1422,1422,2019-03-19,"Nvidia 's CEO Reveals New Hardware , Software Stats Developer Conference - @ EricJhonsa",Positive
1423,1423,2019-03-19,impressed Tilray conference call . know,Positive
1424,1424,2019-03-19,RT @ daviddinenberg : love # CBD products coming out.But ’ pleasure speaking renowned dr ’ & amp ; th…,Positive
1425,1425,2019-03-18,sure try ... thanks much ! ! !,Positive
1426,1426,2019-03-18,something hints ’ buyers ! ! !,Neutral
1427,1427,2019-03-18,"RT @ MichaelDell : ICYMI , n't one @ DellTech family visited @ MadMoneyOnCNBC recently . Check out @ spoonen @ …",Neutral
1428,1428,2019-03-18,RT @ TheStreet : Shares Tilray $ TLRY shot higher earnings beat,Positive
1429,1429,2019-03-18,2 Hemp Stocks Investors Looking Something Different,Neutral
1430,1430,2019-03-18,Done !,Neutral
1431,1431,2019-03-18,right thank brave service ! ! !,Positive
1432,1432,2019-03-18,Ulta Beauty Could Vulnerable Pullback Decline,Negative
1433,1433,2019-03-18,glad joined club ! Read today 's bulletins.. putting good ones ! @ CramerClub,Positive
1434,1434,2019-03-18,$ ICON excellent new management team astute debt . 's big issue . Get comfortable th…,Positive
1435,1435,2019-03-18,@ ValaAfshar bet five years ! ! ! Check out $ ULTA call.. getting fast ...,Positive
1436,1436,2019-03-18,"always say Lisa , , !",Neutral
1437,1437,2019-03-18,Darned dog answering every name book days . 's virtual ETF ! ! ! !,Neutral
1438,1438,2019-03-18,Milano Brioni.. ca n't get here.. bad.. really like breakout style . Thanks..,Negative
1439,1439,2019-03-18,"RT @ MadMoneyOnCNBC : 2019 `` reset year '' , according $ GE CEO @ LarryCulpJr . mean average investor ? @ JimC…",Negative
1440,1440,2019-03-18,RT @ realmoney : 's problem @ jimcramer sees oil breakouts .,Neutral
1441,1441,2019-03-18,Buyers Marriott Stock Postpone Reservations,Neutral
1442,1442,2019-03-18,@ Wendys also staying focused something satisfying work,Positive
1443,1443,2019-03-18,Staying focused,Neutral
1444,1444,2019-03-18,"Summit , New Jersey",Positive
1445,1445,2019-03-18,FedEx Looks Weak Heading Earnings,Negative
1446,1446,2019-03-18,"Fed Decisions , Economic Forecasts , 6 Stock Moves : Market Recon",Positive
1447,1447,2019-03-18,Another thousand maybe growth..,Neutral
1448,1448,2019-03-18,Deutsche Bank merger Commerzbank fills huge void -- positive,Positive
1449,1449,2019-03-18,'s money needed.. many deals coming . enough cash ...,Positive
1450,1450,2019-03-18,"Worldpay NIS stunning ..it confirms , today , thought outrageous valuations grou…",Negative
1451,1451,2019-03-18,"sadly , would tell enough info yet ... .",Negative
1452,1452,2019-03-18,RT @ ValaAfshar : stand up believe always believed ; every person right rich country…,Positive
1453,1453,2019-03-18,made weekend ...,Neutral
1454,1454,2019-03-18,often debate issue..but risk reward v. Apple great ...,Positive
1455,1455,2019-03-18,"RT @ evankirstel : . @ JimCramer : may sexy , # investors always homework",Positive
1456,1456,2019-03-15,# StockoftheDay Broadcom interesting juncture : @ BruceKamich,Positive
1457,1457,2019-03-15,"many great ones . $ ABT , $ MSFT still cheap . $ AVGO.. $ EL fabulous . Paychex good yield . $ PG great or…",Positive
1458,1458,2019-03-15,Lam Research still nowhere near ...,Positive
1459,1459,2019-03-15,Oil prices rise -- Plus ULTA cloud stocks watch : @ Sarge986,Neutral
1460,1460,2019-03-15,Wells Fargo Could Decline Weeks Ahead - @ BruceKamich,Neutral
1461,1461,2019-03-15,"guys leave Facebook , thanks nothing ! !",Positive
1462,1462,2019-03-14,F5 's Stock Looks Attractive Strategic Acquisition - @ EricJhonsa,Positive
1463,1463,2019-03-14,sick oracle missing numbers ? ? ? .,Negative
1464,1464,2019-03-14,"TJX Stock Could Grind Higher , n't Trust Gains - @ BruceKamich",Positive
1465,1465,2019-03-14,Working Cox departure FB.. anybody anything ? ?,Neutral
1466,1466,2019-03-14,Booking tonight Larry Culp ... GE CEO,Neutral
1467,1467,2019-03-14,# StockoftheDay General Electric charts still long-term repair mode via @ BruceKamich,Positive
1468,1468,2019-03-14,. @ KevinCurran : GE really reset expectations stock ?,Positive
1469,1469,2019-03-14,"Thank @ RealMoney Daily Diary shoutout , Dougie !",Neutral
1470,1470,2019-03-14,Dell Technologies $ DELL could decline weeks ahead despite good news : @ BruceKamich,Positive
1471,1471,2019-03-14,Apple drives build streaming video service scratch via @ AnnieGaus,Neutral
1472,1472,2019-03-14,"RT @ DellTech : “ ’ mind underestimated , ” @ MichaelDell sits down @ jimcramer discuss Dell Technologies ’ strong performance , …",Positive
1473,1473,2019-03-14,"RT @ carlquintanilla : Happy 14th anniversary @ MadMoneyOnCNBC , @ jimcramer ! @ CNBC",Positive
1474,1474,2019-03-14,"RT @ sallyeaves : 'As humans , must make machines reflect # humanity & amp ; responsible way , # ethical way - See @ MichaelDell on…",Positive
1475,1475,2019-03-14,. @ CramerClub name Schlumberger deserves higher price,Positive
1476,1476,2019-03-14,RT @ ZevFima : Gearing up Members call,Neutral
1477,1477,2019-03-14,RT @ TheStreet : LIVE : Tune @ JimCramer 's March @ CramerClub members-only investing call :,Positive
